gotu	covered_length	total_length	coverage_ratio	strain
G000620105	1163	4039307	0.0002879206755020106	Microvirgula aerodenitrificans DSM 15089
G000970885	1161	4441410	0.0002614034732213419	Mycobacterium arupense GUC1
G000702685	1160	2772364	0.0004184154750242032	Lachnospiraceae bacterium AC2028 ASM70268v1
G001427915	1160	4163945	0.0002785819697426359	Phycicoccus sp. Root563 Root563
G001021385	1159	6177406	0.00018761920456579996	Mycobacterium sp. EPa45 ASM102138v1
G001468395	1157	4309020	0.00026850652816649725	Sphingopyxis sp. H073 ASM146839v1
G001656415	1157	2091624	0.0005531586939143938	Moraxella catarrhalis C10
G000970685	1154	3604247	0.0003201778346489572	Domibacillus indicus SD 111
G000344155	1154	4632332	0.0002491185864916418	Gordonia paraffinivorans NBRC 108238
G000315445	1153	1806596	0.0006382168453821441	Alloiococcus otitis ATCC 51267
G001534725	1151	3423535	0.0003362022003572331	Piscirickettsia salmonis CGR02
G000147835	1150	4573221	0.00025146390257544955	Sphingobium chlorophenolicum L-1
G000220335	1147	3727356	0.0003077248322939907	Sporosarcina newyorkensis 2681
G000432215	1146	3203784	0.0003577020173644665	Anaerostipes sp. CAG:276 MGS276
G000585255	1146	2328046	0.0004922583144834767	Alkalibacterium sp. AK22 AlkLun1.0
G001748185	1146	6280694	0.000182463912427512	Brevibacillus brevis NBRC 110488
G001062845	1143	1993133	0.0005734690058315225	Moraxella catarrhalis 157.rep1_MCAT
G000009845	1143	853092	0.0013398320462505802	Onion yellows phytoplasma OY-M onion yellows
G001932815	1143	3515614	0.00032512101726753847	Piscirickettsia salmonis PM49811B
G001426375	1143	8119172	0.00014077790198310862	Paenibacillus sp. Root444D2 Root444D2
G900107785	1143	4154516	0.00027512230064825844	Porphyromonadaceae bacterium KH3R12 IMG-taxon 2654588140 annotated assembly
G000422405	1142	3115873	0.0003665104450662784	Microbacterium luticocti DSM 19459
G000325705	1142	5608040	0.0002036362080156347	Echinicola vietnamensis DSM 17526
G900112775	1142	4222819	0.00027043546029323064	[Clostridium] populeti 743A
G000174815	1141	2064508	0.0005526740511540764	Porphyromonas endodontalis ATCC 35406
G000619905	1140	3210113	0.00035512768553630356	Nitrosospira briensis C-128
G900143275	1140	2928185	0.0003893196638873568	Nitrosomonas cryotolerans ATCC 49181
G000434355	1140	1657704	0.0006876981656556297	Firmicutes bacterium CAG:536 MGS536
G000190595	1140	3765936	0.00030271358833501154	Cellulophaga lytica DSM 7489
G900105035	1136	3545181	0.000320434979201344	Gramella sp. MAR_2010_102 Mar_2010_102
G000620785	1136	9931328	0.00011438550816164767	Pseudonocardia acaciae DSM 45401
G000802205	1136	3430706	0.0003311271790704304	Candidatus Nitrocosmicus oleophilus MY3
G000621025	1134	1922095	0.0005899812444234026	Brackiella oedipodis DSM 13743
G000024065	1134	2749646	0.0004124167256439556	Jonesia denitrificans DSM 20603
G000019225	1132	4576573	0.00024734664999334654	Cellvibrio japonicus Ueda107
G000426565	1132	2668851	0.0004241525660293512	Prevotella albensis DSM 11370 = JCM 12258 DSM 11370
G001854205	1130	9384763	0.00012040794210786144	Moorea producens JHB
G000230935	1130	7281599	0.00015518569479038875	Mycobacterium rhodesiae JS60
G000744105	1128	4514366	0.00024986897384926256	Maribacter forsetii DSM 18668
G000182745	1127	3513191	0.00032079098460630236	Komagataeibacter medellinensis NBRC 3288
G000224515	1127	5702338	0.00019763823189716218	Desulfosporosinus sp. OT ASM22451v1
G900113645	1126	2978824	0.000378001520062951	Trichococcus flocculiformis DSM 2094
G001475935	1126	5012346	0.00022464530581089173	Aureimonas ureilytica NS365
G000433475	1126	1442272	0.0007807126533691287	Mycoplasma sp. CAG:956 MGS956
G001046855	1124	5162321	0.00021773152037620288	Tetrasphaera japonica T1-X7
G000252855	1122	2164087	0.0005184634443994165	Riemerella anatipestifer ATCC 11845 = DSM 15868 ATCC 11845
G000160435	1120	2406675	0.0004653723498187333	Kingella oralis ATCC 51147
G000740455	1120	1941566	0.0005768539416120802	Moraxella catarrhalis 25240
G000526235	1119	1453539	0.0007698451847525247	Acholeplasma granularum ATCC 19168
G001932795	1118	3429719	0.00032597422704309015	Piscirickettsia salmonis PM51819A
G900111145	1118	4660771	0.00023987447570369795	Fabibacter pacificus CGMCC 1.12402
G000614355	1117	2356153	0.00047407787185297387	Porphyromonas cangingivalis JCM 15983
G000250635	1116	4400185	0.0002536256998285299	Saprospira grandis str. Lewin
G000702085	1115	2978537	0.00037434485453764717	Lachnospiraceae bacterium P6A3 ASM70208v1
G000803645	1114	5202172	0.00021414132404695577	Sphingopyxis fribergensis Kp5.2
G000620025	1114	2972948	0.00037471223849189423	Zymobacter palmae DSM 10491
G000424545	1113	3871453	0.0002874889608630145	Butyrivibrio sp. NC3005 ASM42454v1
G000737695	1112	5877671	0.00018919058246029763	Flavobacterium hydatis DSM 2063
G000010645	1111	1224919	0.0009069987484886756	Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2
G000813845	1110	4328053	0.0002564663602779356	Pseudarthrobacter phenanthrenivorans SWC37
G900129725	1109	8357597	0.00013269364387873692	Chryseolinea serpens DSM 24574
G000424785	1108	7720660	0.00014351104698302994	Streptomyces sp. CNT360 ASM42478v1
G001655245	1108	6235754	0.00017768500810006296	Mycobacterium vaccae 95051
G000383715	1108	3949105	0.0002805699012814296	Verrucomicrobia bacterium SCGC AAA164-E04 ASM38371v1
G000967805	1107	3971755	0.0002787180981707079	Flavobacterium sp. 316 ASM96780v1
G000614585	1106	2054250	0.0005383960082755263	Porphyromonas gingivicanis JCM 15907
G000433235	1105	2134390	0.0005177123206161948	Acinetobacter sp. CAG:196 MGS196
G001466725	1105	4378835	0.0002523502255736971	Lacimicrobium alkaliphilum YelD216
G900119535	1104	3642793	0.00030306415983559867	Ruminococcus flavefaciens XPD3002
G000373385	1102	3201518	0.00034421171456790184	Thiobacillus thioparus DSM 505
G000430705	1101	4585800	0.00024008897029962058	Arthrobacter castelli DSM 16402
G000426545	1101	6326414	0.00017403224006522493	Paenibacillus panacisoli DSM 21345
G000955745	1101	2488483	0.0004424382244122222	Caldicellulosiruptor sp. Rt8.B8 ASM95574v1
G000196355	1100	3234309	0.000340103558441695	Nitrosospira multiformis ATCC 25196
G900114075	1099	5800699	0.00018945992543312453	Brevibacillus sp. OK042 IMG-taxon 2687453682 annotated assembly
G900039485	1096	846562	0.0012946482360417784	Candidatus Doolittlea endobia isolate DEMHIR
G001811135	1096	1893491	0.0005788250379853931	Aerococcus sp. HMSC075D05 ASM181113v1
G900141825	1095	3420924	0.0003200889584217597	Pseudobutyrivibrio xylanivorans DSM 14809
G000770795	1095	3274406	0.0003344117986590545	Lysobacter dokdonensis DS-58
G000934705	1095	3998985	0.0002738194816934797	Marinobacter excellens HL-55 ASM93470v1
G001690495	1093	2434386	0.000448983850547941	Gilliamella apicola App4-10
G001426345	1091	3919126	0.00027837839354999047	Devosia sp. Root436 Root436
G000520815	1091	5617999	0.00019419725777808077	Paenibacillus sp. 1-49 s149
G900110145	1091	3496909	0.0003119898172929293	Nitrosomonas marina Nm22
G000299335	1090	4168427	0.0002614895259050956	Alcanivorax pacificus W11-5
G000979895	1090	3968247	0.000274680482338927	Methanosarcina mazei 1.H.A.0.1
G001690255	1089	2418433	0.0004502915730971253	Gilliamella apicola App2-1
G001636015	1089	2306095	0.00047222685969138304	Moraxella ovis 199/55
G000526515	1088	4495232	0.00024203422648708676	Cellulomonas sp. KRMCY2 ASM52651v1
G900113675	1088	2437433	0.00044637124384547185	Pisciglobus halotolerans DSM 27630
G000331105	1086	6937263	0.00015654588848656884	Fibrella aestuarina BUZ 2
G001006065	1084	5610811	0.00019319845205978243	Sphingobacterium sp. IITKGP-BTPF85 Sphingobacterium 2.0
G900111165	1084	3244868	0.0003340659774141814	Nitrosomonas sp. Nm51 IMG-taxon 2675903037 annotated assembly
G000022325	1080	2931662	0.00036839171773553705	Caldicellulosiruptor bescii DSM 6725
G000092265	1079	1863286	0.0005790844776378935	Moraxella catarrhalis BBH18
G001021045	1077	2721226	0.0003957774914689188	Corynebacterium testudinoris DSM 44614
G000327045	1077	4137521	0.0002603007936394764	Thioflavicoccus mobilis 8321
G000496475	1077	2859706	0.0003766121412480863	Betaproteobacteria bacterium MOLA814 MOLA814_draft3
G900113575	1076	3356227	0.0003205981001880981	Nitrosospira sp. Nsp14 IMG-taxon 2671180078 annotated assembly
G001932835	1075	3516383	0.0003057118635825506	Piscirickettsia salmonis PM58386B
G000626635	1073	5132075	0.00020907722509900967	Draconibacterium orientale Draconibacterium orientale type strain FH5T
G000427645	1072	3920299	0.00027344853032893666	Sphingomonas phyllosphaerae FA2
G000735045	1072	2702191	0.0003967151100717899	Ferrovum myxofaciens P3G
G001484985	1072	3399092	0.0003153783422160977	Acinetobacter venetianus GTC 14626
G000769935	1072	4637174	0.000231175280461764	Flavobacterium subsaxonicum WB 4.1-42 = DSM 21790 WB 4.1-42
G001049895	1071	2843796	0.00037660929264968375	Rubeoparvulum massiliense mt6
G001761365	1071	3809314	0.0002811529845006214	Polaribacter vadi LPB0003 ASM176136v1
G000184685	1071	4024382	0.00026612781788607544	Intrasporangium calvum DSM 43043
G000247995	1070	3544917	0.0003018406354789125	Mobilicoccus pelagius NBRC 104925
G001426195	1067	3911581	0.00027277972768555733	Sphingomonas sp. Leaf339 Leaf339
G001905365	1065	8892300	0.00011976653959043217	Streptomyces sp. CB02488 ASM190536v1
G000444605	1065	1953029	0.0005453068029199771	Haemophilus parasuis 12939
G000720455	1063	8318538	0.00012778687793456013	Streptomyces virginiae NRRL ISP-5094
G001513975	1063	8412249	0.00012636335419933482	Streptomyces curacoi DSM 40107
G900107125	1063	2954329	0.0003598109756902498	Eubacterium barkeri VPI 5359
G000285915	1061	2349262	0.0004516311931151145	Brevibacterium ravenspurgense 5401308 = CCUG 53855 5401308
G001279985	1061	10576888	0.00010031305994731153	Streptomyces sp. AS58 ASM127998v1
G001587505	1060	3949593	0.00026838208392611595	Parageobacillus caldoxylosilyticus B4119
G000723205	1060	4228350	0.00025068880296096583	Formosa agariphila KMM 3901 type strain: KMM 3901
G001854555	1060	4854417	0.0002183578378206899	Pseudoalteromonas sp. JW3 ASM185455v1
G000737515	1059	5010594	0.00021135218698621361	Hymenobacter sp. APR13 ASM73751v1
G900104505	1058	7268999	0.0001455496141903445	Alloactinosynnema album IBRC-M 10655
G001515525	1058	4713213	0.0002244753207631397	Piscicoccus intestinalis NBRC 104926
G000745475	1057	5613335	0.00018830160679881032	Bosea sp. UNC402CLCol ASM74547v1
G900111865	1057	3448881	0.0003064762164887684	Parageobacillus thermantarcticus M1
G000158915	1057	11030030	9.582929511524448e-05	Streptomyces himastatinicus ATCC 53653
G000429045	1057	5245321	0.0002015129293326376	Salinarimonas rosea DSM 21201
G001422375	1057	4645412	0.00022753633046971938	Methylobacterium sp. Leaf99 Leaf99
G000424845	1057	5311812	0.00019899047631956855	Streptomyces sp. TAA040 ASM42484v1
G900105865	1057	1998342	0.0005289384900082168	Arcanobacterium phocae DSM 10002
G000166135	1057	8815781	0.0001198986227085269	Frankia inefficax EuI1c
G001021495	1057	6539988	0.0001616210916594954	Mycobacterium nebraskense AKUC2
G000164135	1057	6564171	0.00016102566493164178	Mycobacterium parascrofulaceum ATCC BAA-614
G000384075	1055	4687143	0.0002250838090495639	Methylovulum miyakonense HT12
G001730235	1055	2224341	0.0004742977807809144	Vulcanibacillus modesticaldus BR
G000504145	1055	5443019	0.0001938262570826962	Bacillus cihuensis FJAT-14515
G001656335	1054	2170434	0.00048561716228182934	Moraxella catarrhalis Z7547
G000372865	1051	4978464	0.00021110928993360202	Methylosarcina fibrata AML-C10
G000766665	1050	1887974	0.0005561517266657274	Moraxella catarrhalis ATCC 25239
G000716595	1046	8934493	0.00011707435441496233	Saccharothrix sp. NRRL B-16314 ASM71659v1
G001294525	1045	6301904	0.00016582290050752915	Aneurinibacillus migulanus Nagano E1
G001431725	1043	4757486	0.00021923343547411385	Halomonas huangheensis BJGMM-B45 ASM143172v1
G000469135	1043	3726330	0.00027990006252801014	Bacillus sp. SB49 ASM46913v1
G001592185	1043	2323905	0.00044881352723110453	Bergeriella denitrificans NBRC 102155
G000878905	1042	6284591	0.00016580235690755372	Aneurinibacillus migulanus NCTC 7096
G000023825	1042	5167383	0.00020164946163270654	Pedobacter heparinus DSM 2366 ASM2382v1
G000414525	1040	1665594	0.0006244018650403399	Gardnerella vaginalis JCP8108
G900107545	1040	3660320	0.00028412816365782224	Pseudobutyrivibrio sp. ACV-2 IMG-taxon 2593339240 annotated assembly
G001704375	1039	3531586	0.00029420209503605463	Alishewanella sp. HH-ZS ASM170437v1
G000297855	1039	4136542	0.00025117598225764417	Myroides odoratimimus CCUG 3837
G000759695	1039	5302980	0.00019592757279869054	Mycobacterium kyorinense KUM060204T
G000820205	1038	4337245	0.00023932242702452824	Aeromonas enteropelogenes CECT 4255T
G000379425	1038	2944170	0.00035256116324804615	Corynebacterium lubricantis DSM 45231
G000264335	1038	4239760	0.00024482517878370475	Rhodanobacter sp. 115 Rh115
G000016885	1037	2995049	0.00034623807490294817	Psychrobacter sp. PRwf-1 ASM1688v1
G000739615	1034	7795129	0.00013264693887682935	Haloferula sp. BvORR071 ASM73961v1
G000214665	1034	5051681	0.00020468434170724557	Methylomonas methanica MC09
G000379885	1033	8996452	0.00011482304357317752	Nonomuraea coxensis DSM 45129
G000021825	1031	6554169	0.00015730445766656308	Cyanothece sp. PCC 7424 ASM2182v1
G000427405	1029	6221030	0.00016540669310387507	Flectobacillus major DSM 103
G000585625	1029	4774593	0.00021551575181381953	Aquamicrobium defluvii W13Z1
G000974445	1029	10698154	9.618481842755301e-05	Lechevalieria aerocolonigenes NBRC 13195
G900107335	1028	3317747	0.00030984882210729147	Nitrosomonas sp. Nm58 IMG-taxon 2675903036 annotated assembly
G000621865	1028	3086437	0.00033307013880406436	Pseudobutyrivibrio sp. MD2005 ASM62186v1
G001269425	1028	636137	0.0016160040997458096	Candidatus Baumannia cicadellinicola B-GSS
G000146505	1025	3843004	0.000266718431726847	Fibrobacter succinogenes subsp. succinogenes S85 ASM14650v1
G000312365	1025	2265938	0.0004523512999914384	Anaerococcus provenciensis 9402080
G001430825	1024	3569807	0.00028685024148364326	Sediminicola sp. YIK13 isolate Sediment
G001494595	1023	5732010	0.00017847142625361783	Mycobacterium sp. M26 Mycobacterium massilipolynesiensis
G001423765	1022	3600029	0.0002838866020245948	Sphingomonas sp. Leaf343 Leaf343
G000024665	1022	3842635	0.0002659633298504802	Fibrobacter succinogenes subsp. succinogenes S85 ASM2466v1
G001642915	1021	8119320	0.00012574944699802446	Roseimaritima ulvae DSM 25454
G000297055	1020	3217213	0.0003170445972958582	Sulfuricella denitrificans skB26
G000423725	1020	2121372	0.00048082090269881947	Streptococcus devriesei DSM 19639
G900100375	1020	4032617	0.00025293748451687823	Flavobacterium noncentrifugens CGMCC 1.10076
G001426435	1020	3839507	0.00026565910675511203	Angustibacter sp. Root456 Root456
G001469845	1018	4038999	0.00025204264720045735	Sphingomonas sp. WG ASM146984v1
G000264605	1017	3346464	0.00030390286583091883	Verrucomicrobia bacterium SCGC AAA164-O14 ASM26460v3
G000526715	1017	2452457	0.0004146861698288696	Thiomicrospira kuenenii DSM 12350
G000264625	1017	2060559	0.0004935553895811768	Verrucomicrobia bacterium SCGC AAA168-E21 ASM26462v3
G000410815	1014	5171533	0.000196073388683781	Pedobacter heparinus DSM 2366 Pedobacter heparinus DSM 2366 HGAP Assembly
G000186165	1013	2169437	0.00046694142305123403	Neisseria mucosa C102
G000285795	1013	2641408	0.00038350758383407635	Verrucomicrobia bacterium SCGC AAA164-L15 ASM28579v3
G001419745	1013	8744139	0.00011584902756006051	Streptomyces silaceus NRRL B-24166
G001399675	1012	5044184	0.00020062709845636084	Alicyclobacillus ferrooxydans TC-34
G000297555	1011	3825949	0.0002642481643116518	Paenisporosarcina sp. TG-14 ASM29755v1
G001282905	1009	5982226	0.00016866631250641483	Aneurinibacillus migulanus Assembly of Aneurinibacillus migulanus Nagano
G900111055	1008	3337185	0.00030205098009250314	Nitrosomonas ureae Nm9
G000506865	1008	2504912	0.0004024093461167498	Pelistega indica HM-7
G001431485	1008	3374112	0.00029874526986656047	Stenotrophomonas ginsengisoli DSM 24757
G000517385	1007	4364535	0.00023072331874987828	Bacillus boroniphilus JCM 21738 ASM51738v1
G000718015	1007	7046907	0.00014289957281967818	Streptomyces catenulae NRRL B-2342
G000367525	1007	3174691	0.00031719622476644184	Tetrasphaera elongata Lp2
G001975825	1006	8630543	0.00011656277015246897	[Flexibacter] sp. ATCC 35208 ASM197582v1
G000023705	1006	2547570	0.000394886107153091	Methylotenera mobilis JLW8
G000983115	1006	2944717	0.00034162875413834337	Syntrophomonas zehnderi OL-4
G000426485	1005	4377988	0.00022955750449749976	Dysgonomonas capnocytophagoides DSM 22835
G000695255	1004	4533138	0.00022148013142330984	Photobacterium galatheae S2753
G000212735	1004	8771651	0.00011445963821406028	Haliscomenobacter hydrossis DSM 1100
G000269905	1004	2908057	0.0003452477031915124	Alkalibacillus haloalkaliphilus C5
G000941055	1003	3303986	0.00030357271489649167	Siansivirga zeaxanthinifaciens CC-SAMT-1
G001418495	1000	5542997	0.0001804078190913688	Streptomyces pathocidini NRRL B-24287
G000718025	999	9343474	0.00010691954619876932	Streptomyces purpeofuscus NRRL B-1817
G000023145	999	2446804	0.0004082877091912552	Corynebacterium kroppenstedtii DSM 44385
G900108575	998	6356861	0.00015699572477674122	Tardiphaga sp. OK245 IMG-taxon 2609459751 annotated assembly
G000016765	997	5915246	0.00016854751264782562	Sphingomonas wittichii RW1
G001045555	995	4453613	0.00022341411344003171	Marinobacter subterrani JG233
G000747075	993	3114078	0.0003188744790592914	Arenimonas malthae CC-JY-1
G001428305	993	3637840	0.000272964176544323	Janibacter sp. Soil728 Soil728
G001427985	993	3605744	0.00027539392702310533	Knoellia sp. Soil729 Soil729
G000818195	993	9803944	0.00010128576825816222	Streptomyces sp. 150FB Streptomyces_species_150FB_genome_v1
G000621485	992	4024838	0.00024646954734575653	Alkaliphilus transvaalensis ATCC 700919
G000389715	990	4383575	0.00022584306188442083	Rhodococcus rhodnii LMG 5362
G000970465	989	5750119	0.0001719964404214939	Devosia insulae DS-56
G000526215	988	8787999	0.00011242604829609107	Nocardia sp. BMG51109 ASM52621v1
G000768675	988	3561699	0.0002773957035673144	Knoellia flava TL1
G000385175	987	2639352	0.00037395542542260375	Salinicoccus albus DSM 19776 YIM-Y21
